Structure,ID,logP,Vx,MW,NegativeCharge,PositiveCharge,Flex,AromaticRings,OverallCharge,ERTLNotPSA,ERTLNoSPtPSA,HBA-lip,HBA-prof,HBD-lip,HBD-prof,HBD-cam,quatN,macrocyclic,ACamideO-nh-nh2,ACamideO-nh0,ASamideO-nh-nh2,ASamideO-nh0,Aamidine,AbasicNH0,AbasicNH1,CBr,CF3,CH0Aa,CH1Aa,CH2Aa,CH2hetero,CH2link,CH2long,CH3Aa,CH3hetero,CSSC,CamideNH0,Ester,HaloC,Michael-accept,NBA,NH1and2CdO,NO,NRB,OHCHCdO,Ocarbamate,Pamide,Pester,RCamideO-nh-nh2,RCamideO-nh0,RSR,RSamideO-nh-nh2,RSamideO-nh0,Ramidine,RbasicNH0,RbasicNH1,Samide-NH,SamideNH0,activatedCH,aldehydes,aliphOH-t6,allylic-oxyd-t10,amide-dicarbonyl,aminoethanol0,aminoethanol1,anycarbonyl,aromBr,aromCl,aromF,aromI,aromO,arylNHCO,basic-NH2,benzdiaz-t18,benzylicOH,branchedCnotRing,carbamate-and-thio,ch2-lipo-t9,dNO,di-widhraw-cx4,diazo-aryl,diazo,dione-1-4,easy-oxy-t13,ertl-33,ertl-35,ertl-37,ertl-39,ertl-41,ertl-43,est-lact-latm-carbm-t7,ether,halosp3sp3halo,hetero-halo-di-n-arom,hindred-phenol,hydroxyA,hydroxylation-t8,intraHbond5,intraHbond6,ketal,ketone-t14,ketones,lipovolume,nH0indole-like,nHindole-like,nc(do)n,nitro-O,nitro-no-ortho-t15,nitro,nonring-at,not-ring-diol,ohccn-t17,p-hetero-or-halo,p-withdraw-phenol,perfluoro,phenol-pyr2r,phenol,phenolic-tautomer,poly-sugars,polyOH,pyridine,pyridones,quinone-type,ring-join,ring5-nH0,ring5nH,ringOdouble,ringat,ringdiol,sp-carbons,sp2-carbons,spiroC,sulfonicacid,sulphates,sulphonamide-t5,t-16-1,t-16-2,t-16-3,tert-amine-t11,thio-acid,thio-keto,urea-thio,urea,xccn-t12,zw1,zw2,zw3,nC(sp2),nC(sp3),nOH,nCO,nOS,nX,nNprot,dCH2,ssCH2,tCH,dsCH,aaCH,sssCH,ddC,tsC,dssC,aasC,aaaC,ssssC,sNH3+,sNH2,ssNH2+,dNH,ssNH,aaNH,tN,sssNH+,dsN,aaN,sssN,ddsN,aasN,ssssN+,sOH,ssO,sF,sSiH3,ssSiH2,sssSiH,ssssSi,sPH2,ssPH,sssP,sssssP,dS,ssS,aaS,dssS,ddssS,sCl,sBr,sI,nNneutral,NnH,N4,NbN,fg5,CamideNH,BasicNH0R2AroRings,BasicNH02AroRings,BasicNH1R2AroRings,BasicNH12AroRings,PRX-time1,PRX-time-1,UB,HDN,HAN,PRX-time2,HAS,HAT,HAO,AliRingAttachment,C12,C4,C10,C6,C3,C9,C8,C1,C11,C2,C27,C26,N6,N7,N8,N14,N2,N13,H3,N1,BasicGroup,N10,HDT,AcidGroup,H4,H2,O7,O6,O3,O11,O5,O9,O10,S2,AroRingAttachment,C25,C13,N11,N12,HydrophobicGroup,H1a,C5,C21,C22,C23,C24,S3,ed70,ed20,ed50,ed60,ed40,ed80,ew70,ew60,ew80,ew75,ew30,ew50,ew40,ew20,ew10,ew100,f004,f007,f015,f147,f244,f245,f301,f390,f392,f393,f407,f413,f440,f441,f443,f444,f456,q017,q039,q040,q041,q137,q139,q155,q192,q257,q277,q300,q358,q453,q457,q458,q481,q483,q485,frg-8,frg-26,frg-54,Nn,AdrA1A_PCHEMBL_VALUE,AdrA1B_PCHEMBL_VALUE,AdrA1D_PCHEMBL_VALUE,AdrA2A_PCHEMBL_VALUE,AdrA2C_PCHEMBL_VALUE
CCCCCC1=NN(C[C@H]2CCCN2C)C(=O)c3ccccc13,CHEMBL1767153,3.493,260.3,313.4,0,2,0.24,2,2,38.13,38.13,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,7,0,1,1,0,0,0,0,0,10,0,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7,11,0,1,0,0,1,0,8,0,0,4,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,1,1,0,0,0,0,11,0,3,0,0,4,1,1,0,1,2,0,2,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,2,0,3,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,0,0,0,2,0,2,0,5,4,5,13,14,9,8,0,1,8,4,1,8,3,10,20,15,8,0,0,0,3,6.3,6,,,
CC(C)(O)c1ccccc1CC[C@@H](SCC2(CC(=O)O)CC2)c3cccc(\C=C\c4ccc5ccc(Cl)cc5n4)c3,CHEMBL787,7.051,450,586.2,1,1,0.2667,4,0,70.42,95.72,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,4,0,2,0,0,0,0,0,0,22,0,0,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,16,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,25,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,11,1,0,1,1,0,0,6,0,2,13,1,0,0,1,6,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,26,0,1,0,1,5,3,0,1,2,1,0,1,0,0,6,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,0,0,8,0,0,1,0,2,3,1,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,1,1,2,0,4,4,2,2,1,20,12,12,12,14,8,17,6,3,24,2,4,7,2,18,14,12,12,0,0,0,1,,,,5.83,6.12
NC(=O)c1ccccc1OCCCN2CCN(CC2)c3cccc4c3ccn4S(=O)(=O)c5ccccc5,CHEMBL3409256,3.402,383.5,518.6,0,2,0.2195,4,2,97.87,106.2,8,5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,7,0,0,0,0,0,0,0,0,21,0,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,27,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,7,0,1,2,0,1,0,7,0,0,14,0,0,0,0,4,2,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,3,1,0,4,0,1,3,3,0,0,0,3,26,1,4,0,0,8,4,2,0,0,0,0,6,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,7,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3,1,4,0,0,0,2,1,0,0,0,0,0,12,12,19,28,30,22,10,14,3,21,6,5,10,3,18,43,32,21,0,1,0,4,7.77,,,,6.72
COc1ccccc1N2CCN(CC3COC4(CCN(CC4)C(=O)C(F)(F)F)O3)CC2,CHEMBL3342865,1.992,304.8,443.5,0,2,0.1765,1,2,54.48,54.48,7,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,8,8,0,0,1,0,1,0,0,0,6,0,0,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,14,0,1,3,3,1,0,10,0,0,4,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,1,1,0,0,1,1,8,0,3,0,0,7,4,4,0,3,0,0,9,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4,0,0,4,2,3,2,2,1,1,0,11,6,10,14,23,19,10,2,3,7,2,4,8,2,13,25,18,12,0,1,0,3,,6,6.38,,
COc1cc2OC[C@H]3[C@H](CN4CCN(C\C(=C\c5ccccc5)\C)CC4)ON=C3c2cc1OC,CHEMBL91157,3.315,356,463.6,0,3,0.1842,2,3,55.76,55.76,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,2,0,0,0,0,0,12,0,0,24,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,15,12,0,0,4,0,2,0,7,0,1,7,2,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,4,4,0,0,0,0,16,0,3,1,0,7,4,3,0,1,0,1,9,0,0,1,0,1,0,1,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,3,1,2,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,2,1,11,0,0,0,4,3,5,6,2,2,0,8,8,14,25,22,17,10,11,4,15,1,4,15,1,17,42,30,20,0,0,0,3,,,,9.52,10
CN1CCN2[C@H]3CCN(CCCc4noc5ccccc45)C[C@H]3c6cccc1c26,CHEMBL3233411,4.073,299.5,388.5,0,4,0.1176,3,4,35.75,35.75,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,7,0,0,1,0,0,0,0,0,15,0,0,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,13,11,0,0,1,0,1,0,8,0,0,7,2,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,1,0,2,2,0,0,0,0,15,0,4,0,0,5,1,3,0,1,1,0,6,0,0,2,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,2,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,1,0,0,0,0,0,0,2,3,1,2,0,3,14,28,45,21,15,5,0,0,13,4,1,8,3,18,73,53,36,0,2,0,4,6.5,6.53,,,
CN(C)C[C@H]1CC2[C@H](O1)c3cc(Cl)ccc3Oc4ccccc24,CHEMBL435301,4.479,243.3,329.8,0,1,0.07692,2,1,21.7,21.7,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,12,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,12,7,0,0,2,1,1,0,2,0,0,7,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,12,0,1,0,0,3,2,1,0,2,0,0,3,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,3,0,2,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,2,2,0,0,2,1,1,3,2,0,2,0,0,1,4,12,24,36,15,10,5,0,0,12,0,2,9,0,14,62,46,30,0,0,0,1,,,,8,7.59
COc1cc2OC[C@H]3[C@H](CN4CCN(C\C(=C\c5cccs5)\C)CC4)ON=C3c2cc1OC,CHEMBL98646,3.213,348.5,469.6,0,3,0.1892,2,3,55.76,84,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,2,0,0,0,0,0,11,0,0,24,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,13,12,0,0,5,0,2,0,7,0,1,5,2,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,2,2,0,0,0,0,15,0,3,1,1,8,4,3,0,1,0,1,9,0,0,1,0,1,0,1,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,3,1,2,0,3,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,0,0,11,0,0,0,4,3,5,6,2,2,0,8,8,14,25,24,19,10,11,4,13,1,5,16,1,17,42,30,20,0,0,0,3,,,,8.77,9.7
COc1cc2OC[C@H]3[C@H](CN4CCN(C\C=C(/C)\c5ccsc5)CC4)ON=C3c2cc1OC,CHEMBL328195,3.386,348.5,469.6,0,3,0.1892,2,3,55.76,84,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,2,0,0,0,0,0,11,0,0,24,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,13,12,0,0,5,0,2,0,7,0,1,5,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,2,2,0,0,0,0,15,0,3,1,1,8,4,3,0,1,0,1,9,0,0,1,0,1,0,1,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,3,1,2,0,3,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,0,0,11,0,0,0,4,3,6,6,3,3,0,8,10,16,27,24,19,10,11,4,13,1,5,17,1,17,43,32,22,0,0,0,3,,,,8.85,9.52
COCC(=O)Oc1ccc2C3=NO[C@@H](CN4CCN(C\C(=C\c5ccccc5)\C)CC4)[C@@H]3COc2c1,CHEMBL175853,3.238,371.7,491.6,0,3,0.225,2,3,72.83,72.83,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,1,0,0,1,0,0,12,0,0,25,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,15,12,0,1,4,0,2,0,8,0,1,8,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,4,4,0,0,0,0,18,0,3,1,0,8,5,3,0,1,0,1,9,0,0,1,0,1,0,1,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,4,0,0,0,0,0,3,2,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,2,1,10,0,0,0,4,3,1,2,0,0,0,12,6,12,23,21,15,11,13,5,16,1,5,10,1,16,40,28,18,0,0,0,3,,,,9.16,9.7
COc1cc2NC[C@H]3[C@H](CN4CCN(C\C=C\c5ccccc5)CC4)ON=C3c2cc1OC,CHEMBL2112983,2.563,346,448.6,0,4,0.1892,2,4,58.56,58.56,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,2,0,0,0,0,0,12,0,0,23,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,15,11,0,0,3,0,2,0,7,0,2,7,2,0,0,0,5,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4,0,0,4,4,0,0,0,0,16,1,4,1,0,7,3,3,0,1,0,1,9,0,0,0,0,1,0,1,1,2,0,0,0,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,4,1,2,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,2,1,13,0,0,0,4,2,4,4,2,2,0,6,8,14,25,22,17,9,11,4,15,2,3,15,2,17,42,30,20,0,0,0,4,,,,8.1,8.27
CCOCCOCCOc1ccc2C3=NO[C@@H](CN4CCN(C\C(=C\c5ccccc5)\C)CC4)[C@@H]3COc2c1,CHEMBL179237,3.589,418.2,535.7,0,3,0.3023,2,3,64.99,64.99,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0,1,0,0,0,0,0,0,12,0,0,29,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,15,16,0,0,5,0,2,0,12,0,1,8,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,4,4,0,0,0,0,16,0,3,1,0,8,5,3,0,1,0,1,12,0,0,2,0,1,0,1,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,3,1,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,2,1,10,0,0,0,6,4,1,2,0,0,0,14,6,12,23,20,15,15,11,6,15,1,5,10,1,16,40,28,18,0,0,0,3,,,,8.89,9.7
COc1cc2OC[C@H]3[C@H](CN4CCN(C\C(=C\c5occc5)\C)CC4)ON=C3c2cc1OC,CHEMBL99916,2.699,338,453.5,0,3,0.1892,2,3,68.9,68.9,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,2,0,0,0,0,0,11,0,0,24,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,13,12,0,0,5,0,2,0,7,0,1,5,2,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,2,2,0,0,0,0,15,0,3,1,0,8,5,3,0,1,0,1,9,0,0,1,0,1,0,1,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,3,1,2,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,0,0,11,0,0,0,4,4,5,6,2,2,0,8,8,14,25,24,19,10,11,4,13,1,5,16,1,17,42,30,20,0,0,0,3,,,,8.77,9.3
COc1cc2OC[C@H]3[C@H](CN4CCN(C\C=C(/C)\c5occc5)CC4)ON=C3c2cc1OC,CHEMBL319530,2.894,338,453.5,0,3,0.1892,2,3,68.9,68.9,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,2,0,0,0,0,0,11,0,0,24,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,13,12,0,0,5,0,2,0,7,0,1,5,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,2,2,0,0,0,0,15,0,3,1,0,8,5,3,0,1,0,1,9,0,0,1,0,1,0,1,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,3,1,2,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,0,0,11,0,0,0,4,4,6,6,3,3,0,8,10,16,27,24,19,10,11,4,13,1,5,16,1,17,43,32,22,0,0,0,3,,,,9.3,9.4
CCNC(=O)N1C[C@H]2[C@H](CN3CCN(C\C=C\c4ccccc4)CC3)ON=C2c5ccccc15,CHEMBL2112973,3.189,359.9,459.6,0,3,0.2105,2,3,60.41,60.41,7,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,1,0,0,0,0,0,0,12,0,0,23,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,4,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,15,11,0,1,1,0,2,0,8,0,2,9,2,0,0,1,3,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,5,0,0,4,4,0,0,1,2,18,1,5,1,0,7,2,4,0,1,0,1,8,0,0,1,0,1,0,1,1,2,1,0,1,0,1,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,4,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,0,0,0,0,0,0,0,0,0,0,9,6,14,25,22,15,9,16,1,16,3,2,12,4,16,45,31,20,0,0,0,5,,,,7.7,8.57
C\C(=C/c1ccccc1)\CN2CCN(C[C@@H]3ON=C4[C@H]3COc5cc(OC(=O)C6CC6)ccc45)CC2,CHEMBL175911,3.995,369,487.6,0,3,0.1951,2,3,63.6,63.6,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,6,0,0,0,0,0,1,0,0,12,0,0,26,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,15,13,0,1,3,0,2,0,9,0,1,8,3,0,0,2,4,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,4,4,0,0,0,0,18,0,3,1,0,7,4,4,0,1,0,1,7,0,0,3,0,2,0,1,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,4,0,0,0,0,2,4,2,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,1,8,0,0,0,2,2,1,2,0,0,0,10,6,12,23,25,17,9,13,3,16,1,4,9,1,19,42,29,18,0,0,0,3,,,,9.05,9.52
